geo_id,source_id,country,school_name,school_name_romanized,isced_level,school_type,sector,adm0,adm1,adm2,adm3,urban_rural,ghsl_smod_code,ghsl_urban_rural,latitude,longitude,coordinate_source,coordinate_precision,status,source_id_institution
COL_000001,219701001178,COL,(PALMECITAS) LA SOLEDAD,,0123,sede_anexa,public,Colombia,Cauca,Santa Rosa,,rural,,,1.71,-76.62,official_emis,approximate,open,219701000295
COL_000002,220001001043,COL,05 ESCUELA RURAL MIXTA DE GUACOCHE,,0123,sede_anexa,public,Colombia,Cesar,Valledupar,,rural,,,10.45,-73.31,official_emis,approximate,open,220001003810
COL_000003,285001001641,COL,1 DE MAYO,,0123,sede_anexa,public,Colombia,Casanare,Yopal,,rural,,,5.32,-72.37,official_emis,approximate,open,285001000114
COL_000004,219256002509,COL,10 DE ABRIL,,0123,sede_anexa,public,Colombia,Cauca,El Tambo,,rural,,,2.31,-76.83,official_emis,approximate,open,219256000662
COL_000005,176109010225,COL,12  DE ABRIL,,0123,sede_anexa,public,Colombia,Valle del Cauca,Buenaventura,,urban,,,3.87,-76.98,official_emis,approximate,open,176109000800
COL_000006,144855000158,COL,14 DE JUNIO,,0123,sede_anexa,public,Colombia,La Guajira,Urumita,,urban,,,10.56,-73.01,official_emis,approximate,open,144855000387
COL_000007,173449000520,COL,17 DE ENERO,,0123,sede_anexa,public,Colombia,Tolima,Melgar,,urban,,,4.21,-74.64,official_emis,approximate,open,173449000015
COL_000008,213442000542,COL,1º DE JULIO,,0123,sede_anexa,public,Colombia,Bolívar,Maria La Baja,,rural,,,10.04,-75.26,official_emis,approximate,open,113442000718
COL_000009,105045010674,COL,20 DE ENERO,,0123,sede_anexa,public,Colombia,Antioquia,Apartadó,,urban,,,7.88,-76.61,official_emis,approximate,open,105045001667
COL_000010,113894000022,COL,20 DE ENERO,,0123,sede_anexa,public,Colombia,Bolívar,Zambrano,,urban,,,9.74,-74.82,official_emis,approximate,open,313894000072
COL_000011,115367000025,COL,20 DE JULIO,,0123,sede_anexa,public,Colombia,Boyacá,Ramiriquí,,urban,,,5.38,-73.36,official_emis,approximate,open,115367000017
COL_000012,123350800004,COL,24 DE NOVIEMBRE,,0123,sede_anexa,public,Colombia,Córdoba,La Apartada,,urban,,,8.06,-75.34,official_emis,approximate,open,223068001578
COL_000013,176001012844,COL,25 DE JULIO,,0123,sede_anexa,public,Colombia,Valle del Cauca,Cali,,urban,,,3.41,-76.55,official_emis,approximate,open,176001013310
COL_000014,244001002968,COL,7 DE AGOSTO,,0123,sede_anexa,public,Colombia,La Guajira,Riohacha,,urban,,,11.52,-72.9,official_emis,approximate,open,144001001941
COL_000015,185250001479,COL,7 DE AGOSTO,,0123,sede_anexa,public,Colombia,Casanare,Paz De Ariporo,,urban,,,5.88,-71.9,official_emis,approximate,open,385250001044
COL_000016,273270000076,COL,ABEJAS,,0123,sede_anexa,public,Colombia,Tolima,Palocabildo,,rural,,,5.09,-75.04,official_emis,approximate,open,273270000181
COL_000017,181591000343,COL,ABEL BETANCOURTH RUIZ,,0123,sede_anexa,public,Colombia,Arauca,Puerto Rondón,,urban,,,6.28,-71.12,official_emis,approximate,open,381591000024
COL_000018,218753003695,COL,ABISINIA,,0123,sede_anexa,public,Colombia,Caquetá,San Vicente Del Caguán,,rural,,,2.73,-74.96,official_emis,approximate,open,283753001613
COL_000019,215761000116,COL,ABRAHAM SANCHEZ,,0123,sede_anexa,public,Colombia,Boyacá,Somondoco,,rural,,,4.97,-73.44,official_emis,approximate,open,215761000167
COL_000020,176001004191,COL,ABRAHAN DOMINGUEZ,,0123,sede_anexa,public,Colombia,Valle del Cauca,Cali,,urban,,,3.44,-76.5,official_emis,approximate,open,176001001681
COL_000021,270235000480,COL,ABRE EL OJO,,0123,sede_anexa,public,Colombia,Sucre,Galeras,,rural,,,9.14,-75.05,official_emis,approximate,open,270235000111
COL_000022,176111001112,COL,ABSALON FERNANDEZ DE SOTO,,0123,sede_anexa,public,Colombia,Valle del Cauca,Buga,,urban,,,3.91,-76.3,official_emis,approximate,open,176111032263
COL_000023,176275001393,COL,ABSALON TORRES CAMACHO,,0123,sede_principal,public,Colombia,Valle del Cauca,Florida,,urban,,,3.33,-76.24,official_emis,approximate,open,176275001393
COL_000024,141551002791,COL,ACACIAS,,0123,sede_anexa,public,Colombia,Huila,Pitalito,,rural,,,1.78,-76.17,official_emis,approximate,open,441551001012
COL_000025,176111001104,COL,ACADEMICO - SEDE PRINCIPAL,,0123,sede_principal,public,Colombia,Valle del Cauca,Buga,,urban,,,3.89,-76.3,official_emis,approximate,open,176111001104
COL_000026,125290001118,COL,ACCION COMUNAL,,0123,sede_principal,public,Colombia,Cundinamarca,Fusagasugá,,urban,,,4.35,-74.36,official_emis,approximate,open,125290001118
COL_000027,147288000108,COL,ACCION COMUNAL PAZ DEL RIO,,0123,sede_anexa,public,Colombia,Magdalena,Fundación,,urban,,,10.52,-74.19,official_emis,approximate,open,147288000141
COL_000028,273067001113,COL,ACEITUNO,,0123,sede_anexa,public,Colombia,Tolima,Ataco,,rural,,,3.37,-75.63,official_emis,approximate,open,273067001202
COL_000029,273504000504,COL,ACEITUNO,,0123,sede_anexa,public,Colombia,Tolima,Ortega,,rural,,,3.92,-75.18,official_emis,approximate,open,273504000415
COL_000030,273217000358,COL,ACEVEDO Y GOMEZ,,0123,sede_anexa,public,Colombia,Tolima,Coyaima,,rural,,,3.68,-75.06,official_emis,approximate,open,273217000072
COL_000031,183592000072,COL,ACEVEDO Y GOMEZ,,0123,sede_principal,public,Colombia,Caquetá,Puerto Rico,,urban,,,1.91,-75.15,official_emis,approximate,open,183592000072
COL_000032,273563000101,COL,ACO,,0123,sede_anexa,public,Colombia,Tolima,Prado,,rural,,,3.75,-74.81,official_emis,approximate,open,273563000615
COL_000033,217042000085,COL,ACONCHARA,,0123,sede_anexa,public,Colombia,Caldas,Anserma,,rural,,,5.16,-75.73,official_emis,approximate,open,217042000107
COL_000034,205284800011,COL,ADAN,,0123,sede_anexa,public,Colombia,Antioquia,Frontino,,rural,,,6.79,-76.14,official_emis,approximate,open,205284001134
COL_000035,276364000265,COL,ADAN CORDOBES-SEDE,,0123,sede_anexa,public,Colombia,Valle del Cauca,Jamundí,,rural,,,3.14,-76.69,official_emis,approximate,open,276364000681
COL_000036,119212000016,COL,ADOLFO LEON QUINTANA,,0123,sede_anexa,public,Colombia,Cauca,Corinto,,urban,,,3.17,-76.26,official_emis,approximate,open,119212000059
COL_000037,219450000436,COL,ADOROTES,,0123,sede_anexa,public,Colombia,Cauca,Mercaderes,,rural,,,1.85,-77.18,official_emis,approximate,open,219450000126
COL_000038,276828000255,COL,ADRIANO MORENO,,0123,sede_anexa,public,Colombia,Valle del Cauca,Trujillo,,rural,,,4.26,-76.31,official_emis,approximate,open,276828000441
COL_000039,119743000169,COL,ADRIANO MUNOZ,,0123,sede_anexa,public,Colombia,Cauca,Silvia,,urban,,,2.61,-76.38,official_emis,approximate,open,119743000401
COL_000040,294343000051,COL,AGAPITO SANDOVAL,,0123,sede_anexa,public,Colombia,Guainía,Barranco Mina,,rural,,,3.31,-69.4,official_emis,approximate,open,294001001411
COL_000041,273861000334,COL,AGRADO BUENAVISTA,,0123,sede_anexa,public,Colombia,Tolima,Venadillo,,rural,,,4.7,-74.87,official_emis,approximate,open,273861000253
COL_000042,276036000037,COL,AGRICOLA CAMPOALEGRE,,0123,sede_principal,public,Colombia,Valle del Cauca,Andalucía,,rural,,,4.18,-76.21,official_emis,approximate,open,276036000037
COL_000043,276364000036,COL,AGRICOLA PRESBITERO HORACIO GOMEZ GALLO - SEDE PRINCIPAL,,0123,sede_principal,public,Colombia,Valle del Cauca,Jamundí,,rural,,,3.13,-76.59,official_emis,approximate,open,276364000036
COL_000044,218765000101,COL,AGRO NUÑEZ,,0123,sede_principal,public,Colombia,Caquetá,La Montañita,,rural,,,1.09,-75.16,official_emis,approximate,open,218765000101
COL_000045,281794001668,COL,AGROAMBIENTAL JOEL SIERRA,,0123,sede_principal,public,Colombia,Arauca,Tame,,rural,,,6.52,-71.82,official_emis,approximate,open,281794001668
COL_000046,218256001239,COL,AGROECOLOGICO,,0123,sede_principal,public,Colombia,Caquetá,El Paujil,,rural,,,1.57,-75.32,official_emis,approximate,open,218256001239
COL_000047,118150001758,COL,AGROECOLOGICO,,0123,sede_principal,public,Colombia,Caquetá,Cartagena Del Chairá,,urban,,,1.34,-74.85,official_emis,approximate,open,118150001758
COL_000048,218001003017,COL,AGROECOLOGICO AMAZONICO BUINAIMA,,0123,sede_principal,public,Colombia,Caquetá,Florencia,,urban,,,1.59,-75.64,official_emis,approximate,open,218001003017
COL_000049,441298000683,COL,AGROP DEL HUILA,,0123,sede_principal,public,Colombia,Huila,Garzón,,rural,,,2.26,-75.6,official_emis,approximate,open,441298000683
COL_000050,241016000130,COL,AGROPECUARIA DE AIPE,,0123,sede_principal,public,Colombia,Huila,Aipe,,rural,,,3.22,-75.31,official_emis,approximate,open,241016000130
COL_000051,476111001337,COL,AGROPECUARIO DE ALASKA,,0123,sede_anexa,public,Colombia,Valle del Cauca,Buga,,rural,,,3.89,-76.18,official_emis,approximate,open,276111000773
COL_000052,281001002529,COL,AGROPECUARIO EL CARACOL,,0123,sede_anexa,public,Colombia,Arauca,Arauca,,rural,,,7.09,-70.75,official_emis,approximate,open,281001000348
COL_000053,281736002581,COL,AGROPECUARIO JOSÉ ODEL LIZARAZO,,0123,sede_principal,public,Colombia,Arauca,Saravena,,rural,,,7.0,-71.76,official_emis,approximate,open,281736002581
COL_000054,276111000803,COL,AGROPECUARIO MONTERREY -  SEDE PRINCIPAL,,0123,sede_principal,public,Colombia,Valle del Cauca,Buga,,rural,,,3.9,-76.3,official_emis,approximate,open,276111000803
COL_000055,183094001665,COL,AGROTECNICO MIXTO,,0123,sede_principal,public,Colombia,Caquetá,Belén De Los Andaquíes,,urban,,,1.42,-75.87,official_emis,approximate,open,183094001665
COL_000056,213670001095,COL,AGUA  SUCIA,,0123,sede_anexa,public,Colombia,Bolívar,San Pablo,,rural,,,7.56,-74.07,official_emis,approximate,open,213670000200
COL_000057,219698000149,COL,AGUA AZUL,,0123,sede_anexa,public,Colombia,Cauca,Villa Rica,,rural,,,3.19,-76.44,official_emis,approximate,open,219698000076
COL_000058,241668000905,COL,AGUA BENDITA,,0123,sede_anexa,public,Colombia,Huila,San Agustín,,rural,,,1.94,-76.32,official_emis,approximate,open,241668000107
COL_000059,219698000645,COL,AGUA BLANCA,,0123,sede_anexa,public,Colombia,Cauca,Santander De Quilichao,,rural,,,2.87,-76.49,official_emis,approximate,open,219698000556
COL_000060,283256000786,COL,AGUA BLANCA,,0123,sede_anexa,public,Colombia,Caquetá,La Montañita,,rural,,,1.44,-75.29,official_emis,approximate,open,218410001247
COL_000061,283460000914,COL,AGUA BLANCA,,0123,sede_anexa,public,Colombia,Caquetá,Milán,,rural,,,1.07,-75.27,official_emis,approximate,open,283460001139
COL_000062,285410000444,COL,AGUA BLANCA,,0123,sede_anexa,public,Colombia,Casanare,Tauramena,,rural,,,5.0,-72.69,official_emis,approximate,open,185410001004
COL_000063,241298000480,COL,AGUA BLANCA,,0123,sede_anexa,public,Colombia,Huila,Garzón,,rural,,,2.2,-75.55,official_emis,approximate,open,241298000285
COL_000064,273555001751,COL,AGUA BLANCA,,0123,sede_anexa,public,Colombia,Tolima,Planadas,,rural,,,3.24,-75.84,official_emis,approximate,open,273555000398
COL_000065,219110001039,COL,AGUA BLANCA 2,,0123,sede_anexa,public,Colombia,Cauca,Buenos Aires,,rural,,,3.04,-76.74,official_emis,approximate,open,219110000172
COL_000066,273226001308,COL,AGUA BLANCA DIVISO,,0123,sede_anexa,public,Colombia,Tolima,Cunday,,rural,,,4.01,-74.6,official_emis,approximate,open,273226001421
COL_000067,215425000043,COL,AGUA BLANCA GRANDE,,0123,sede_anexa,public,Colombia,Boyacá,Macanal,,rural,,,4.97,-73.32,official_emis,approximate,open,115425000014
COL_000068,273226000468,COL,AGUA BLANCA LA FLORIDA,,0123,sede_anexa,public,Colombia,Tolima,Cunday,,rural,,,4.09,-74.67,official_emis,approximate,open,173226000056
COL_000069,218410000143,COL,AGUA BONITA,,0123,sede_anexa,public,Colombia,Caquetá,La Montañita,,rural,,,1.51,-75.41,official_emis,approximate,open,283410000191
COL_000070,273168002331,COL,AGUA BONITA,,0123,sede_anexa,public,Colombia,Tolima,Chaparral,,rural,,,3.81,-75.58,official_emis,approximate,open,273168002111
COL_000071,219824000443,COL,AGUA BONITA,,0123,sede_anexa,public,Colombia,Cauca,Totoró,,rural,,,2.52,-76.26,official_emis,approximate,open,219824000982
COL_000072,241396001699,COL,AGUA BONITA,,0123,sede_anexa,public,Colombia,Huila,La Plata,,rural,,,2.3,-76.04,official_emis,approximate,open,241396000790
COL_000073,219780000017,COL,AGUA BONITA,,0123,sede_anexa,public,Colombia,Cauca,Suárez,,rural,,,2.98,-76.76,official_emis,approximate,open,219780000777
COL_000074,273624001679,COL,AGUA BONITA,,0123,sede_anexa,public,Colombia,Tolima,Rovira,,rural,,,4.22,-75.39,official_emis,approximate,open,273624000541
COL_000075,295015000201,COL,AGUA BONITA ALTA,,0123,sede_anexa,public,Colombia,Guaviare,Calamar,,rural,,,2.01,-72.59,official_emis,approximate,open,295015000015
COL_000076,295015003901,COL,AGUA BONITA MEDIA,,0123,sede_anexa,public,Colombia,Guaviare,Calamar,,rural,,,1.95,-72.52,official_emis,approximate,open,495001003657
COL_000077,215362000064,COL,AGUA CALIENTE,,0123,sede_anexa,public,Colombia,Boyacá,Iza,,rural,,,5.61,-73.0,official_emis,approximate,open,315362000093
COL_000078,273152000541,COL,AGUA CALIENTE,,0123,sede_anexa,public,Colombia,Tolima,Casabianca,,rural,,,4.95,-75.31,official_emis,approximate,open,173152000016
COL_000079,241615000415,COL,AGUA CALIENTE,,0123,sede_anexa,public,Colombia,Huila,Rivera,,rural,,,2.75,-75.21,official_emis,approximate,open,241615000075
COL_000080,241298001222,COL,AGUA CALIENTE - UNION,,0123,sede_anexa,public,Colombia,Huila,Garzón,,rural,,,2.12,-75.64,official_emis,approximate,open,241298001796
COL_000081,219050004076,COL,AGUA CLARA,,0123,sede_anexa,public,Colombia,Cauca,Argelia,,rural,,,2.5,-77.31,official_emis,approximate,open,219050001352
COL_000082,219256002029,COL,AGUA CLARA,,0123,sede_anexa,public,Colombia,Cauca,El Tambo,,rural,,,2.7,-77.17,official_emis,approximate,open,219256001154
COL_000083,223570000712,COL,AGUA DEL OSO,,0123,sede_anexa,public,Colombia,Córdoba,Pueblo Nuevo,,rural,,,8.52,-75.33,official_emis,approximate,open,223570000933
COL_000084,241349000056,COL,AGUA FRIA,,0123,sede_anexa,public,Colombia,Huila,Hobo,,rural,,,2.52,-75.39,official_emis,approximate,open,141349000108
COL_000085,241615000245,COL,AGUA FRIA,,0123,sede_anexa,public,Colombia,Huila,Rivera,,rural,,,2.74,-75.24,official_emis,approximate,open,241615000075
COL_000086,273067000508,COL,AGUA FRIA,,0123,sede_anexa,public,Colombia,Tolima,Ataco,,rural,,,3.42,-75.5,official_emis,approximate,open,173067000104
COL_000087,219100002347,COL,AGUA GORDA,,0123,sede_anexa,public,Colombia,Cauca,Bolívar,,rural,,,1.83,-76.9,official_emis,approximate,open,219100001774
COL_000088,283001002491,COL,AGUA LINDA,,0123,sede_anexa,public,Colombia,Caquetá,Florencia,,rural,,,1.73,-75.5,official_emis,approximate,open,283001000634
COL_000089,218150001060,COL,AGUA LINDA,,0123,sede_anexa,public,Colombia,Caquetá,Cartagena Del Chairá,,rural,,,1.24,-74.81,official_emis,approximate,open,218150000802
COL_000090,223682800151,COL,AGUA LINDA 2,,0123,sede_anexa,public,Colombia,Córdoba,San José De Uré,,rural,,,7.65,-75.6,official_emis,approximate,open,223466002541
COL_000091,241551003407,COL,AGUA NEGRA,,0123,sede_anexa,public,Colombia,Huila,Pitalito,,rural,,,1.88,-75.99,official_emis,approximate,open,241551000505
COL_000092,273585001143,COL,AGUA NEGRA,,0123,sede_anexa,public,Colombia,Tolima,Purificación,,rural,,,3.83,-74.85,official_emis,approximate,open,273585000082
COL_000093,283256000352,COL,AGUA ROJO,,0123,sede_anexa,public,Colombia,Caquetá,El Paujil,,rural,,,1.45,-75.04,official_emis,approximate,open,283256001057
COL_000094,223574000644,COL,AGUA VIVA,,0123,sede_anexa,public,Colombia,Córdoba,Puerto Escondido,,rural,,,8.98,-76.15,official_emis,approximate,open,223574000822
COL_000095,268276000171,COL,AGUABLANCA,,0123,sede_anexa,public,Colombia,Santander,Floridablanca,,rural,,,7.08,-73.06,official_emis,approximate,open,268276000040
COL_000096,283592003408,COL,AGUABLANCA,,0123,sede_anexa,public,Colombia,Caquetá,Puerto Rico,,rural,,,1.92,-75.07,official_emis,approximate,open,283592003351
COL_000097,241306000842,COL,AGUABLANCA,,0123,sede_anexa,public,Colombia,Huila,Gigante,,rural,,,2.4,-75.54,official_emis,approximate,open,441306000612
COL_000098,273268000484,COL,AGUABLANCA ALTA,,0123,sede_anexa,public,Colombia,Tolima,Espinal,,rural,,,4.18,-74.92,official_emis,approximate,open,173268001346
COL_000099,273268000344,COL,AGUABLANCA BAJA,,0123,sede_anexa,public,Colombia,Tolima,Espinal,,rural,,,4.23,-74.9,official_emis,approximate,open,173268001346
COL_000100,217042000123,COL,AGUABONITA,,0123,sede_anexa,public,Colombia,Caldas,Anserma,,rural,,,5.18,-75.77,official_emis,approximate,open,217042000107
COL_000101,295015000210,COL,AGUABONITA BAJA,,0123,sede_anexa,public,Colombia,Guaviare,Calamar,,rural,,,1.82,-72.51,official_emis,approximate,open,295015000015
COL_000102,283479000087,COL,AGUACALIENTE,,0123,sede_anexa,public,Colombia,Caquetá,Florencia,,rural,,,1.37,-75.6,official_emis,approximate,open,283479000222
COL_000103,215897000195,COL,AGUACALIENTE,,0123,sede_anexa,public,Colombia,Boyacá,Zetaquirá,,rural,,,5.3,-73.17,official_emis,approximate,open,115897000018
COL_000104,176001800079,COL,AGUACATAL,,0123,sede_anexa,public,Colombia,Valle del Cauca,Cali,,urban,,,3.46,-76.56,official_emis,approximate,open,176001800052
COL_000105,241551001056,COL,AGUADAS,,0123,sede_anexa,public,Colombia,Huila,Pitalito,,rural,,,1.89,-76.09,official_emis,approximate,open,141551001230
COL_000106,223660000622,COL,AGUADITAS,,0123,sede_anexa,public,Colombia,Córdoba,Sahagún,,rural,,,8.77,-75.51,official_emis,approximate,open,223660000789
COL_000107,273411000873,COL,AGUADOR LOS NARANJOS,,0123,sede_anexa,public,Colombia,Tolima,Libano,,rural,,,4.93,-75.01,official_emis,approximate,open,273411000687
COL_000108,283094000205,COL,AGUADULCE,,0123,sede_anexa,public,Colombia,Caquetá,Belén De Los Andaquíes,,rural,,,1.35,-75.82,official_emis,approximate,open,283094000701
COL_000109,285263000506,COL,AGUALINDA,,0123,sede_anexa,public,Colombia,Casanare,Pore,,rural,,,5.63,-71.76,official_emis,approximate,open,285263000034
COL_000110,219100002088,COL,AGUAS AMARILLAS,,0123,sede_anexa,public,Colombia,Cauca,Bolívar,,rural,,,1.76,-77.03,official_emis,approximate,open,219100002053
COL_000111,213657000675,COL,AGUAS BLANCAS,,0123,sede_anexa,public,Colombia,Bolívar,San Juan Nepomuceno,,rural,,,10.01,-75.19,official_emis,approximate,open,213657000586
COL_000112,218756000018,COL,AGUAS CLARAS,,0123,sede_anexa,public,Colombia,Caquetá,Solano,,rural,,,0.8,-75.12,official_emis,approximate,open,283765000329
COL_000113,241006001481,COL,AGUAS CLARAS,,0123,sede_anexa,public,Colombia,Huila,Acevedo,,rural,,,1.7,-76.02,official_emis,approximate,open,241006001201
COL_000114,241807000419,COL,AGUAS CLARAS,,0123,sede_anexa,public,Colombia,Huila,Timaná,,rural,,,1.95,-75.9,official_emis,approximate,open,241807000427
COL_000115,273283000181,COL,AGUAS CLARAS,,0123,sede_anexa,public,Colombia,Tolima,Fresno,,rural,,,5.17,-74.98,official_emis,approximate,open,173283000020
COL_000116,218610001888,COL,AGUAS CLARAS,,0123,sede_anexa,public,Colombia,Caquetá,San José Del Fragua,,rural,,,1.19,-76.15,official_emis,approximate,open,218610000547
COL_000117,273770000251,COL,AGUAS CLARAS,,0123,sede_anexa,public,Colombia,Tolima,Suaréz,,rural,,,4.19,-74.8,official_emis,approximate,open,173770000019
COL_000118,218150002091,COL,AGUAS CLARAS,,0123,sede_anexa,public,Colombia,Caquetá,Cartagena Del Chairá,,rural,,,1.32,-74.81,official_emis,approximate,open,218150000420
COL_000119,273168002358,COL,AGUAS CLARAS,,0123,sede_anexa,public,Colombia,Tolima,Chaparral,,rural,,,3.76,-75.65,official_emis,approximate,open,273168000908
COL_000120,273622000616,COL,AGUAS CLARAS,,0123,sede_anexa,public,Colombia,Tolima,Roncesvalles,,rural,,,4.08,-75.47,official_emis,approximate,open,273622000268
COL_000121,250350800022,COL,AGUAS CLARAS,,0123,sede_anexa,public,Colombia,Meta,La Macarena,,rural,,,2.29,-74.39,official_emis,approximate,open,250350000247
COL_000122,205284800029,COL,AGUAS CLARAS,,0123,sede_anexa,public,Colombia,Antioquia,Frontino,,rural,,,6.81,-76.16,official_emis,approximate,open,205284001134
COL_000123,283029000141,COL,AGUAS CLARAS,,0123,sede_anexa,public,Colombia,Caquetá,Albania,,rural,,,1.23,-75.9,official_emis,approximate,open,218029000803
COL_000124,285250800007,COL,AGUAS CLARITAS,,0123,sede_anexa,public,Colombia,Casanare,Paz De Ariporo,,rural,,,5.99,-71.2,official_emis,approximate,open,285250000671
COL_000125,223417003010,COL,AGUAS DULCES,,0123,sede_anexa,public,Colombia,Córdoba,Lorica,,rural,,,9.12,-76.06,official_emis,approximate,open,223417001998
COL_000126,219100000140,COL,AGUAS FRESCAS,,0123,sede_anexa,public,Colombia,Cauca,Bolívar,,rural,,,1.98,-76.98,official_emis,approximate,open,219100002789
COL_000127,213549001584,COL,AGUAS FRIAS,,0123,sede_anexa,public,Colombia,Bolívar,Tiquiso,,rural,,,8.43,-74.29,official_emis,approximate,open,213549002122
COL_000128,223417002404,COL,AGUAS MUERTAS,,0123,sede_anexa,public,Colombia,Córdoba,Lorica,,rural,,,9.12,-76.04,official_emis,approximate,open,223417001670
COL_000129,219397000348,COL,AGUAS MUERTAS,,0123,sede_anexa,public,Colombia,Cauca,La Sierra,,rural,,,2.16,-76.87,official_emis,approximate,open,219397000542
COL_000130,223466800022,COL,AGUAS PRIETAS,,0123,sede_anexa,public,Colombia,Córdoba,Montelíbano,,rural,,,7.74,-75.89,official_emis,approximate,open,223466001944
COL_000131,219100002321,COL,AGUAS REGADAS,,0123,sede_anexa,public,Colombia,Cauca,Bolívar,,rural,,,1.71,-76.9,official_emis,approximate,open,219100000727
COL_000132,223001000658,COL,AGUAS VIVAS,,0123,sede_anexa,public,Colombia,Córdoba,Montería,,rural,,,8.84,-76.11,official_emis,approximate,open,223001000844
COL_000133,208549000029,COL,AGUAS VIVAS,,0123,sede_anexa,public,Colombia,Atlántico,Piojó,,rural,,,10.74,-75.07,official_emis,approximate,open,108549000075
COL_000134,219824000222,COL,AGUAS VIVAS (sede principal),,0123,sede_principal,public,Colombia,Cauca,Totoró,,rural,,,2.46,-76.33,official_emis,approximate,open,219824000222
COL_000135,499773000683,COL,AGUILA DE SANTA HELENA,,0123,sede_anexa,public,Colombia,Vichada,Cumaribo,,rural,,,4.49,-68.85,official_emis,approximate,open,299572000040
COL_000136,270124000286,COL,AGUILAR,,0123,sede_anexa,public,Colombia,Sucre,Caimito,,rural,,,8.77,-75.13,official_emis,approximate,open,270124000111
COL_000137,254003002405,COL,AGUITAS,,0123,sede_anexa,public,Colombia,Norte de Santander,Abrego,,rural,,,8.19,-73.12,official_emis,approximate,open,254003000470
COL_000138,141001001763,COL,AGUSTIN  CODAZZI,,0123,sede_principal,public,Colombia,Huila,Neiva,,urban,,,2.91,-75.28,official_emis,approximate,open,141001001763
COL_000139,176520001795,COL,AGUSTIN CODAZZI,,0123,sede_anexa,public,Colombia,Valle del Cauca,Palmira,,urban,,,3.52,-76.28,official_emis,approximate,open,176520002091
COL_000140,281736001178,COL,AGUSTIN CODAZZI,,0123,sede_anexa,public,Colombia,Arauca,Saravena,,rural,,,6.99,-71.81,official_emis,approximate,open,281736000171
COL_000141,141020000441,COL,AGUSTIN CODAZZI,,0123,sede_anexa,public,Colombia,Huila,Algeciras,,urban,,,2.52,-75.31,official_emis,approximate,open,141020000018
COL_000142,163001001201,COL,AGUSTIN NIETO CABALLERO,,0123,sede_anexa,public,Colombia,Quindío,Armenia,,urban,,,4.54,-75.67,official_emis,approximate,open,163001000728
COL_000143,281794000564,COL,AGUSTIN NIETO CABALLERO,,0123,sede_principal,public,Colombia,Arauca,Tame,,rural,,,6.47,-71.74,official_emis,approximate,open,281794000564
COL_000144,141551001558,COL,AGUSTIN SIERRA LOSADA,,0123,sede_anexa,public,Colombia,Huila,Pitalito,,urban,,,1.86,-76.05,official_emis,approximate,open,141551000284
COL_000145,244001000043,COL,AHUMAO 1,,0123,sede_anexa,public,Colombia,La Guajira,Riohacha,,rural,,,11.44,-72.81,official_emis,approximate,open,244001003301
COL_000146,244001004324,COL,AHUMAO 2,,0123,sede_anexa,public,Colombia,La Guajira,Riohacha,,rural,,,11.44,-72.81,official_emis,approximate,open,244001003301
COL_000147,241001000559,COL,AHUYAMALES,,0123,sede_anexa,public,Colombia,Huila,Tello,,rural,,,2.94,-75.02,official_emis,approximate,open,241001001920
COL_000148,273504001284,COL,AICO,,0123,sede_anexa,public,Colombia,Tolima,Ortega,,rural,,,3.83,-75.22,official_emis,approximate,open,273504000687
COL_000149,244847800620,COL,AIPAIMANA,,0123,sede_anexa,public,Colombia,La Guajira,Uribia,,rural,,,11.81,-72.19,official_emis,approximate,open,244847001379
COL_000150,241001000711,COL,AIPECITO,,0123,sede_principal,public,Colombia,Huila,Neiva,,rural,,,3.12,-75.56,official_emis,approximate,open,241001000711
COL_000151,281794005299,COL,AIRES DE CAMPO ALEGRE,,0123,sede_anexa,public,Colombia,Arauca,Tame,,rural,,,6.52,-71.83,official_emis,approximate,open,281794001668
COL_000152,219256002428,COL,AIRES DE OCCIDENTE,,0123,sede_anexa,public,Colombia,Cauca,El Tambo,,rural,,,2.46,-76.9,official_emis,approximate,open,119256000587
COL_000153,285250001686,COL,AKIMINDIA,,0123,sede_anexa,public,Colombia,Casanare,Paz De Ariporo,,rural,,,5.88,-71.81,official_emis,approximate,open,285250000582
COL_000154,276109006888,COL,ALAMBIQUE,,0123,sede_anexa,public,Colombia,Valle del Cauca,Buenaventura,,rural,,,3.29,-77.42,official_emis,approximate,open,276109002009
COL_000155,219256002673,COL,ALBANIA,,0123,sede_anexa,public,Colombia,Cauca,El Tambo,,rural,,,2.4,-76.98,official_emis,approximate,open,219256000093
COL_000156,219397000259,COL,ALBANIA,,0123,sede_anexa,public,Colombia,Cauca,La Vega,,rural,,,2.1,-76.8,official_emis,approximate,open,219397000461
COL_000157,241551002761,COL,ALBANIA,,0123,sede_anexa,public,Colombia,Huila,Pitalito,,rural,,,1.84,-76.19,official_emis,approximate,open,241551001277
COL_000158,241298001621,COL,ALBANIA,,0123,sede_anexa,public,Colombia,Huila,Garzón,,rural,,,2.06,-75.63,official_emis,approximate,open,241298001796
COL_000159,273168000967,COL,ALBANIA,,0123,sede_anexa,public,Colombia,Tolima,Chaparral,,rural,,,3.72,-75.62,official_emis,approximate,open,273168000908
COL_000160,313052000686,COL,ALBERT EINSTEIN,,0123,sede_anexa,public,Colombia,Bolívar,Arjona,,urban,,,10.25,-75.35,official_emis,approximate,open,113052000130
