geo_id,source_id,country,school_name,school_name_romanized,isced_level,school_type,sector,adm0,adm1,adm2,adm3,urban_rural,ghsl_smod_code,ghsl_urban_rural,latitude,longitude,coordinate_source,coordinate_precision,status
GTM_010114,12-15-0693-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.983721,-92.132657,official_emis,exact,open
GTM_010115,12-15-0694-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.824637,-92.127792,official_emis,exact,open
GTM_010116,12-15-0695-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.916527,-92.096027,official_emis,exact,open
GTM_010117,12-15-0696-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.998927,-92.109242,official_emis,exact,open
GTM_010118,12-15-0697-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.975227,-92.076177,official_emis,exact,open
GTM_010119,12-15-0698-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Catarina,,rural,,,14.904937,-92.02544,official_emis,exact,open
GTM_010120,12-15-0699-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.916382,-92.095851,official_emis,exact,open
GTM_010121,12-15-0700-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.921941,-92.053339,official_emis,exact,open
GTM_010122,12-15-0701-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.949115,-92.066256,official_emis,exact,open
GTM_010123,12-15-0702-43,GTM,EORM CLAUDIO RODRIGUEZ,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.941866,-92.040327,official_emis,exact,open
GTM_010124,12-15-0703-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.951037,-92.106046,official_emis,exact,open
GTM_010125,12-15-0704-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.84162,-92.129211,official_emis,exact,open
GTM_010126,12-15-0705-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.919743,-92.061846,official_emis,exact,open
GTM_010127,12-15-0706-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.9966,-92.115325,official_emis,exact,open
GTM_010128,12-15-0708-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.975428,-92.131965,official_emis,exact,open
GTM_010129,12-15-0709-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.897906,-92.110291,official_emis,exact,open
GTM_010130,12-15-0710-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.82757,-92.152993,official_emis,exact,open
GTM_010131,12-15-0711-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.913738,-92.083404,official_emis,exact,open
GTM_010132,12-15-0712-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.949118,-92.10305,official_emis,exact,open
GTM_010133,12-15-0713-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.955899,-92.145704,official_emis,exact,open
GTM_010134,12-15-0714-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.89893,-92.11803,official_emis,exact,open
GTM_010135,12-15-0715-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.911252,-92.050253,official_emis,exact,open
GTM_010136,12-15-0717-43,GTM,EORM,,1,Primaria,public,Guatemala,San Marcos,Malacatán,,rural,,,14.926902,-92.099702,official_emis,exact,open
