geo_id,source_id,country,school_name,school_name_romanized,isced_level,school_type,sector,adm0,adm1,adm2,adm3,urban_rural,ghsl_smod_code,ghsl_urban_rural,latitude,longitude,coordinate_source,coordinate_precision,status
BHR_000163,315,BHR,المعهد الديني,RELIGIOUS INSTITUTE,,PUBLIC SCHOOLS - BOYS,public,Bahrain,Capital Governorate,,340,,,,26.2126872099999,50.60828447,official_emis,exact,open
BHR_000164,314,BHR,المعهد الديني,RELIGIOUS INSTITUTE,,PUBLIC SCHOOLS - BOYS,public,Bahrain,Capital Governorate,,324,,,,26.21787071,50.60038412,official_emis,exact,open
BHR_000165,316,BHR,مدرسة الرفاع الاعدادية للبنين,RIFFA INTERMEDIATE BOYS SCHOOL,2,PUBLIC SCHOOLS - BOYS,public,Bahrain,Southern Governorate,,919,,,,26.1324611699999,50.5647929399999,official_emis,exact,open
BHR_000166,413,BHR,مدرسة رقية الابتدائية للبنات,ROQUYA PRIMARY GIRLS SCHOOL,1,PUBLIC SCHOOLS - GIRLS,public,Bahrain,Muharraq Governorate,,251,,,,26.2729947899999,50.6539166199999,official_emis,exact,open
BHR_000167,317,BHR,مدرسة سعد بن أبي وقاص الابتدائية للبنين,SAAD BIN ABI WAQAS PRIMARY BOYS SCHOOL,1,PUBLIC SCHOOLS - BOYS,public,Bahrain,Northern Governorate,,1209,,,,26.11107664,50.5010341799999,official_emis,exact,open
BHR_000168,414,BHR,مدرسة سبأ الابتدائية للبنات,SABAA PRIMARY GIRLS SCHOOL,1,PUBLIC SCHOOLS - GIRLS,public,Bahrain,Northern Governorate,,1216,,,,26.0640486699999,50.5103361199999,official_emis,exact,open
BHR_000169,415,BHR,مدرسة صفية بنت عبدالمطلب الابتدائية الاعدادية للبنات,SAFIYA BINT ABDULMUTALIB PRIMARY & INTERMEDIATE GIRLS SCHOOL,1|2,PUBLIC SCHOOLS - GIRLS,public,Bahrain,Northern Governorate,,1204,,,,26.13603352,50.5060513,official_emis,exact,open
BHR_000170,416,BHR,مدرسة سافره الابتدائية الاعدادية للبنات,SAFRAH PRIMARY & INTERMEDIATE GIRLS SCHOOL,1|2,PUBLIC SCHOOLS - GIRLS,public,Bahrain,Southern Governorate,,944,,,,26.0988165099999,50.5422336299999,official_emis,exact,open
BHR_000171,318,BHR,مدرسة سافره الابتدائية الاعدادية للبنين,SAFREH PRIMARY & INTERMEDIATE BOYS SCHOOL,1|2,PUBLIC SCHOOLS - BOYS,public,Bahrain,Southern Governorate,,944,,,,26.09982703,50.54176205,official_emis,exact,open
BHR_000172,417,BHR,مدرسة سكينة بنت الحسين الابتدائية للبنات,SAKINAH BINT ALHUSSAIN PRIMARY GIRLS SCHOOL,1,PUBLIC SCHOOLS - GIRLS,public,Bahrain,Capital Governorate,,306,,,,26.2373605499999,50.58520842,official_emis,exact,open
BHR_000173,319,BHR,مدرسة صلاح الدين الأيوبي الابتدائية للبنين,SALAH ALDIN AL AYOUBI PRIMARY BOYS SCHOOL,1,PUBLIC SCHOOLS - BOYS,public,Bahrain,Southern Governorate,,925,,,,26.1282232699999,50.57251093,official_emis,exact,open
BHR_000174,418,BHR,مدرسة سلماباد الابتدائية للبنات,SALIMABAD PRIMARY GIRLS SCHOOL,1,PUBLIC SCHOOLS - GIRLS,public,Bahrain,Northern Governorate,,706,,,,26.1804174799999,50.5257592999999,official_emis,exact,open
BHR_000175,320,BHR,مدرسة سماهيج الابتدائية الاعدادية للبنين,SAMAHEEJ PRIMARY & INTERMEDIATE BOYS SCHOOL,1|2,PUBLIC SCHOOLS - BOYS,public,Bahrain,Muharraq Governorate,,236,,,,26.27635699,50.6397638099999,official_emis,exact,open
BHR_000176,321,BHR,مدرسة سند الابتدائية للبنين,SANAD PRIMARY BOYS SCHOOL,1,PUBLIC SCHOOLS - BOYS,public,Bahrain,Capital Governorate,,743,,,,26.15233763,50.58003481,official_emis,exact,open
BHR_000177,419,BHR,مدرسة سند الابتدائية للبنات,SANAD PRIMARY GIRLS SCHOOL,1,PUBLIC SCHOOLS - GIRLS,public,Bahrain,Capital Governorate,,743,,,,26.1537423999999,50.57909285,official_emis,exact,open
BHR_000178,322,BHR,مدرسة سار الابتدائية للبنين,SAR PRIMARY BOYS SCHOOL,1,PUBLIC SCHOOLS - BOYS,public,Bahrain,Northern Governorate,,523,,,,26.1936095599999,50.4840844,official_emis,exact,open
BHR_000179,420,BHR,مدرسة سار الابتدائية للبنات,SAR PRIMARY GIRLS SCHOOL,1,PUBLIC SCHOOLS - GIRLS,public,Bahrain,Northern Governorate,,523,,,,26.19212744,50.4869702499999,official_emis,exact,open
BHR_000180,421,BHR,مدرسة سار الثانوية للبنات,SAR SECONDARY GIRLS SCHOOL,3,PUBLIC SCHOOLS - GIRLS,public,Bahrain,Northern Governorate,,575,,,,26.18634763,50.4786338799999,official_emis,exact,open
BHR_000181,323,BHR,مدرسة شهركان الابتدائية للبنين,SHAHRAKKAN PRIMARY BOYS SCHOOL,1,PUBLIC SCHOOLS - BOYS,public,Bahrain,Northern Governorate,,1042,,,,26.0731775299999,50.49653157,official_emis,exact,open
BHR_000182,422,BHR,مدرسة شهركان الابتدائية للبنات,SHAHRAKKAN PRIMARY GIRLS SCHOOL,1,PUBLIC SCHOOLS - GIRLS,public,Bahrain,Northern Governorate,,1042,,,,26.0771905599999,50.49663812,official_emis,exact,open
